Race	Labels
Black	['gown', 'sarong', 'jersey', 'overskirt', 'velvet']
Black	['scoreboard', 'comic book', 'book jacket', 'vending machine', 'Band Aid']
Black	['abaya', 'wig', 'poncho', 'cloak', 'neck brace']
Black	['prison', 'parking meter', 'pay-phone', 'mailbox', 'street sign']
Black	['tiger', 'tiger cat', 'tabby', 'Egyptian cat', 'zebra']
Black	['microphone', 'bathing cap', 'harmonica', 'stage', 'dumbbell']
Black	['electric guitar', 'stage', 'acoustic guitar', 'power drill', 'marimba']
Black	['swimming trunks', 'bikini', 'Italian greyhound', 'cowboy hat', 'Mexican hairless']
Black	['lipstick', 'ice lolly', 'bow tie', 'beer glass', 'whistle']
Black	['harp', 'barber chair', 'banjo', 'barbershop', 'cello']
Black	['Great Dane', 'sweatshirt', 'ski mask', 'bulletproof vest', 'cloak']
Black	['bubble', 'mask', 'bonnet', 'torch', 'maraca']
Black	['nipple', 'bathtub', 'tub', 'dumbbell', 'Band Aid']
Black	['hair spray', 'brassiere', 'sunglasses', 'sunglass', 'jersey']
Black	['steel drum', 'ski', 'drum', 'mortarboard', 'bearskin']
Black	['book jacket', 'neck brace', 'mask', 'chimpanzee', 'bow tie']
Black	['hair spray', 'panpipe', 'microphone', 'acoustic guitar', 'stage']
Black	['crutch', 'ski', 'tripod', 'shovel', 'steel drum']
Black	['bubble', 'flute', 'bow tie', 'whistle', 'cellular telephone']
Black	['hair spray', 'brassiere', 'bikini', 'dumbbell', 'stage']
Black	['book jacket', 'Windsor tie', 'whiskey jug', 'patas', 'jersey']
Black	['plane', 'dough', 'French loaf', 'bakery', 'hotdog']
Black	['crayfish', 'American lobster', 'jersey', 'hotdog', 'spatula']
Black	['bow tie', 'mask', 'military uniform', 'sunglass', 'sunglasses']
Black	['groom', 'hair spray', 'bow tie', 'bonnet', 'bolo tie']
Black	['abaya', 'cloak', 'trench coat', 'academic gown', 'mortarboard']
Black	['sunscreen', 'Band Aid', 'shower cap', 'chain mail', 'neck brace']
Black	['suit', 'Windsor tie', 'bow tie', 'bolo tie', 'groom']
Black	['basketball', 'volleyball', 'book jacket', 'unicycle', 'comic book']
Black	['bearskin', 'abaya', 'overskirt', 'chain mail', 'velvet']
Black	['maraca', 'ear', 'nipple', 'ice lolly', 'Band Aid']
Black	['lab coat', 'neck brace', 'plastic bag', 'Windsor tie', 'bath towel']
Black	['pug', 'toyshop', 'brassiere', 'shield', 'stretcher']
Black	['sombrero', 'plunger', 'mortarboard', 'mask', 'kimono']
Black	['drumstick', 'hand blower', 'hair spray', 'notebook', 'syringe']
Black	['bolo tie', 'sombrero', 'neck brace', 'cowboy hat', 'academic gown']
Black	['cellular telephone', 'jersey', 'gondola', 'bullet train', 'bulletproof vest']
Black	['marimba', 'accordion', 'steel drum', 'drum', 'book jacket']
Black	['bulletproof vest', 'basketball', 'ballplayer', 'breastplate', 'jersey']
Black	['lab coat', 'sweatshirt', 'vestment', 'Windsor tie', 'neck brace']
Black	['cucumber', 'custard apple', 'fig', 'zucchini', 'head cabbage']
Black	['spatula', 'crutch', 'shower cap', 'bow tie', 'hammer']
Black	['oxygen mask', 'maraca', 'parallel bars', 'horizontal bar', 'microphone']
Black	['prayer rug', 'book jacket', 'throne', 'vestment', 'hoopskirt']
Black	['steel drum', 'scuba diver', 'stage', 'bubble', 'toyshop']
Black	['shield', 'maypole', 'parachute', 'breastplate', 'chain mail']
Black	['seat belt', 'Band Aid', 'bow tie', 'neck brace', 'military uniform']
Black	['cash machine', 'pay-phone', 'stole', 'swab', 'crutch']
Black	['mortarboard', 'academic gown', 'torch', 'maypole', 'bubble']
Black	['suit', 'bow tie', 'military uniform', 'Windsor tie', 'bolo tie']
Black	['ballplayer', 'racket', 'football helmet', 'baseball', 'rugby ball']
Black	['Windsor tie', 'punching bag', 'neck brace', 'plunger', 'hair spray']
Black	['basketball', 'barbell', 'racket', 'ping-pong ball', 'ballplayer']
Black	['brassiere', 'miniskirt', 'hair spray', 'maillot', 'seat belt']
Black	['seat belt', 'hair slide', 'Band Aid', 'ice lolly', 'bonnet']
Black	['sax', 'bassoon', 'oboe', 'flute', 'cornet']
Black	['plow', 'tractor', 'harvester', 'thresher', 'cannon']
Black	['academic gown', 'suit', 'trench coat', 'abaya', 'Windsor tie']
Black	['bathing cap', 'sunglass', 'mask', 'loupe', 'sunglasses']
Black	['overskirt', 'abaya', 'punching bag', 'bearskin', 'jersey']
Black	['wig', 'bonnet', 'pickelhaube', 'ski mask', 'chain mail']
Black	['home theater', 'television', 'screen', 'entertainment center', 'monitor']
Black	['pug', 'American Staffordshire terrier', 'Labrador retriever', 'Weimaraner', 'bull mastiff']
Black	['maillot', 'cello', 'drumstick', 'flute', 'panpipe']
Black	['stage', 'sax', 'trombone', 'microphone', 'cuirass']
Black	['acoustic guitar', 'electric guitar', 'cello', 'power drill', 'chain saw']
Black	['brassiere', 'diaper', 'wig', 'miniskirt', 'maillot']
Black	['grocery store', 'confectionery', 'shoe shop', 'bookshop', 'toyshop']
Black	['web site', 'hand blower', 'television', 'monitor', 'barbershop']
Black	['assault rifle', 'Windsor tie', 'bulletproof vest', 'revolver', 'neck brace']
Black	['bow tie', 'gasmask', 'cowboy hat', 'hand blower', 'spatula']
Black	['plunger', 'pug', 'binoculars', 'ski mask', 'crash helmet']
Black	['abaya', 'Windsor tie', 'suit', 'magpie', 'Loafer']
Black	['lipstick', 'ice lolly', 'bikini', 'sunscreen', 'bubble']
Black	['punching bag', 'slot', 'Afghan hound', 'abaya', 'neck brace']
Black	['basketball', 'torch', 'jersey', 'ballplayer', 'sweatshirt']
Black	['barbershop', 'shower cap', 'ballplayer', 'lab coat', 'sunglass']
Black	['ski mask', 'mask', 'kimono', 'pug', 'French bulldog']
Black	['mortarboard', 'academic gown', 'wig', 'drum', 'mask']
Black	['miniskirt', 'studio couch', 'paper towel', 'cowboy boot', 'pillow']
Black	['electric guitar', 'banjo', 'acoustic guitar', 'scabbard', 'drumstick']
Black	['unicycle', 'tricycle', 'knee pad', 'basketball', 'dumbbell']
Black	['gong', 'puck', 'drum', 'jersey', 'racket']
Black	['neck brace', 'ski mask', 'bearskin', 'face powder', 'Band Aid']
Black	['sunglasses', 'sunglass', 'mortarboard', 'academic gown', 'jersey']
Black	['abaya', 'microphone', 'cellular telephone', 'book jacket', 'sunglass']
Black	['shower cap', 'wig', 'chain mail', 'military uniform', 'remote control']
Black	['trench coat', 'military uniform', 'kimono', 'jersey', 'fur coat']
Black	['groom', 'kimono', 'toyshop', 'umbrella', 'ski']
Black	['microphone', 'electric guitar', 'stage', 'maraca', 'banjo']
Black	['swimming trunks', 'jersey', 'dumbbell', 'chain mail', 'sweatshirt']
Black	['lab coat', 'restaurant', 'stage', 'groom', 'marimba']
Black	['stethoscope', 'seat belt', 'candle', 'eggnog', 'goblet']
Black	['barbershop', 'lab coat', "potter's wheel", 'neck brace', 'barber chair']
Black	['ski mask', 'snowmobile', 'dogsled', 'crash helmet', 'bobsled']
Black	['conch', 'sunscreen', 'ice lolly', 'bathing cap', 'sea cucumber']
Black	['bow tie', 'groom', 'suit', 'stethoscope', 'feather boa']
Black	['kimono', 'sarong', 'apron', 'pajama', 'cowboy boot']
Black	['basketball', 'parallel bars', 'ping-pong ball', 'horizontal bar', 'volleyball']
Black	['unicycle', 'racket', 'volleyball', 'parallel bars', 'horizontal bar']
Black	['drumstick', 'dumbbell', 'pole', 'pool table', 'syringe']
Black	['vestment', 'sweatshirt', 'jersey', 'bulletproof vest', 'cuirass']
Black	['pay-phone', 'stethoscope', 'turnstile', 'cash machine', 'suit']
Black	['Windsor tie', 'neck brace', 'punching bag', 'prison', 'tobacco shop']
Black	['crutch', 'bearskin', 'motor scooter', 'unicycle', 'plunger']
Black	['restaurant', 'altar', 'mosquito net', 'grand piano', 'four-poster']
Black	['stopwatch', 'sweatshirt', 'stethoscope', 'neck brace', 'jersey']
Black	['sunglasses', 'umbrella', 'sunglass', 'cowboy hat', 'sombrero']
Black	['groom', 'bow tie', 'gown', 'miniskirt', 'suit']
Black	['stage', 'bathing cap', 'maraca', 'microphone', 'binoculars']
Black	['racket', 'bow', 'plunger', 'broom', 'swing']
Black	['parachute', 'snorkel', 'hammer', 'balance beam', 'water bottle']
Black	['turnstile', 'bakery', 'rotisserie', 'lumbermill', 'rain barrel']
Black	['Rhodesian ridgeback', 'bloodhound', 'muzzle', 'redbone', 'beagle']
Black	['bicycle-built-for-two', 'jinrikisha', 'unicycle', 'mountain bike', 'bulletproof vest']
Black	['motor scooter', 'moped', 'crash helmet', 'go-kart', 'unicycle']
Black	['suit', 'Windsor tie', 'oboe', 'academic gown', 'cornet']
Black	['lab coat', 'Windsor tie', 'suit', 'cardigan', 'pajama']
Black	['military uniform', 'bow tie', 'suit', 'mortarboard', 'academic gown']
Black	['Windsor tie', 'trombone', 'bassoon', 'bearskin', 'sombrero']
Black	['lab coat', 'marimba', 'candle', 'stethoscope', 'barbershop']
Black	['wig', 'sunglasses', 'mask', 'sunglass', 'binoculars']
Black	['bow tie', 'Band Aid', 'ice lolly', 'ping-pong ball', 'bathing cap']
Black	['golfcart', 'Model T', 'park bench', 'jinrikisha', 'swing']
Black	['bow tie', 'mask', 'sweatshirt', 'trilobite', 'perfume']
Black	['overskirt', 'maillot', 'hoopskirt', 'maraca', 'oboe']
Black	['sunscreen', 'bathing cap', 'ice lolly', 'rugby ball', 'conch']
Black	['oxcart', 'gong', 'marimba', 'horse cart', 'ox']
Black	['bow tie', 'Band Aid', 'Windsor tie', 'neck brace', 'suit']
Black	['suit', 'trench coat', 'cardigan', 'abaya', 'bow tie']
Black	['vestment', 'toyshop', 'shield', 'carousel', 'plunger']
Black	['bassoon', 'accordion', 'cornet', 'ski', 'kimono']
Black	['orangutan', 'chimpanzee', 'tractor', 'butcher shop', 'tow truck']
Black	['trench coat', 'neck brace', 'pajama', 'bulletproof vest', 'stethoscope']
Black	['go-kart', 'tricycle', 'motor scooter', 'racer', 'tow truck']
Black	['harmonica', 'hand-held computer', 'Windsor tie', 'ocarina', 'cellular telephone']
Black	['dishwasher', 'plunger', 'hair spray', 'vacuum', 'strainer']
Black	['carousel', 'neck brace', 'vestment', 'bonnet', 'confectionery']
Black	['screen', 'hand-held computer', 'television', 'cash machine', 'web site']
Black	['mask', 'ski mask', 'lipstick', 'Band Aid', 'sunscreen']
Black	['guacamole', 'custard apple', 'grocery store', 'Dutch oven', 'Granny Smith']
Black	['lorikeet', 'bubble', 'maraca', 'pinwheel', 'mountain bike']
Black	['school bus', 'minibus', 'Bernese mountain dog', 'Greater Swiss Mountain dog', 'yurt']
Black	['ballplayer', 'croquet ball', 'marimba', 'sweatshirt', 'spatula']
Black	['mortarboard', 'academic gown', 'bearskin', 'pinwheel', 'mask']
Black	['kimono', 'sarong', 'maypole', 'gown', 'mask']
Black	['torch', 'kimono', 'basketball', 'pajama', 'plunger']
Black	['book jacket', 'wig', 'mask', 'pickelhaube', 'shower cap']
Black	['pajama', 'French bulldog', 'feather boa', 'sarong', 'leatherback turtle']
Black	['oxygen mask', 'ice lolly', 'nipple', 'syringe', 'seat belt']
Black	['oxygen mask', 'nipple', 'neck brace', 'ocarina', 'loupe']
Black	['basketball', 'horizontal bar', 'parallel bars', 'volleyball', 'balance beam']
Black	['sarong', 'torch', 'toyshop', 'vestment', 'grocery store']
Black	['jackfruit', 'chain saw', 'tricycle', 'moped', 'banana']
Black	['assault rifle', 'revolver', 'projectile', 'scabbard', 'binoculars']
Black	['kimono', 'mask', 'ski mask', 'wig', 'toyshop']
Black	['pajama', 'kimono', 'Christmas stocking', 'groom', 'vestment']
Black	['binoculars', 'microphone', 'maraca', 'mask', 'stage']
Black	['lorikeet', 'Arabian camel', 'black stork', 'ski mask', 'macaw']
Black	['horizontal bar', 'parallel bars', 'brassiere', 'maillot', 'dumbbell']
Black	['bobsled', 'ballplayer', 'football helmet', 'sweatshirt', 'ski mask']
Black	['swing', 'ice lolly', 'toy poodle', 'cocker spaniel', 'bonnet']
Black	['llama', 'ski mask', 'standard poodle', 'cloak', 'mask']
Black	['military uniform', 'barbershop', 'mortarboard', 'pickelhaube', 'oboe']
Black	['tricycle', 'bicycle-built-for-two', 'unicycle', 'moped', 'motor scooter']
Black	['jersey', 'breastplate', 'football helmet', 'maraca', 'teapot']
Black	['oxygen mask', 'neck brace', 'chain mail', 'bulletproof vest', 'gasmask']
Black	['prison', 'bassoon', 'oboe', 'chain', 'sax']
Black	['German short-haired pointer', 'bluetick', 'neck brace', 'chain mail', 'breastplate']
Black	['thatch', 'yurt', 'tile roof', 'vulture', 'unicycle']
Black	['punching bag', 'brassiere', 'neck brace', 'diaper', 'stethoscope']
Black	['organ', 'bookcase', 'marimba', 'crib', 'cinema']
Black	['matchstick', 'abaya', 'theater curtain', "jack-o'-lantern", 'microphone']
Black	['Irish wolfhound', 'llama', 'Old English sheepdog', 'pug', 'wombat']
Black	['kimono', 'mortarboard', 'crutch', 'academic gown', 'turnstile']
Black	['Windsor tie', 'patas', 'ocarina', 'sweatshirt', 'cougar']
Black	['zebra', 'mask', 'tiger cat', 'prison', 'tiger']
Black	['Gordon setter', 'black-and-tan coonhound', 'Afghan hound', 'Tibetan mastiff', 'Sussex spaniel']
Black	['fur coat', 'coho', 'military uniform', 'pickelhaube', 'poncho']
Black	['unicycle', 'torch', 'crash helmet', 'tricycle', 'motor scooter']
Black	['mask', 'cowboy hat', 'ox', 'sax', 'bathing cap']
Black	['prison', 'turnstile', 'library', 'moving van', 'crutch']
Black	['bow tie', 'Windsor tie', 'neck brace', 'stethoscope', 'cellular telephone']
Black	['suit', 'Windsor tie', 'lab coat', 'bolo tie', 'bow tie']
Black	['military uniform', 'bearskin', 'trombone', 'sax', 'cornet']
Black	['Windsor tie', 'academic gown', 'bulletproof vest', 'oboe', 'suit']
Black	['cradle', 'bassinet', 'kimono', 'drum', 'rocking chair']
Black	['sombrero', 'toyshop', 'punching bag', 'maraca', 'hair spray']
Black	["potter's wheel", 'rain barrel', 'ski mask', 'spatula', 'diaper']
Black	['basketball', 'puck', 'cello', 'volleyball', 'violin']
Black	['Windsor tie', 'neck brace', 'barometer', 'gong', 'loupe']
Black	['swimming trunks', 'bathing cap', 'bikini', 'sarong', 'maillot']
Black	['ping-pong ball', 'ocarina', 'ballplayer', 'rugby ball', 'kimono']
Black	['ice lolly', 'sweatshirt', 'Band Aid', 'ping-pong ball', 'jersey']
Black	['Windsor tie', 'bearskin', 'bassoon', 'bolo tie', 'neck brace']
Black	['shoe shop', 'neck brace', 'accordion', 'ski mask', 'sunglass']
Black	['vestment', 'plunger', 'kimono', 'bow', 'punching bag']
Black	['hourglass', 'gong', 'barometer', 'analog clock', 'microwave']
Black	['drum', 'banjo', 'steel drum', 'accordion', 'drumstick']
Black	['military uniform', 'bow tie', 'sweatshirt', 'ping-pong ball', 'Band Aid']
Black	['pickelhaube', 'sunglass', 'bearskin', 'cuirass', 'bow tie']
Black	['mask', 'ski mask', 'gasmask', 'cloak', 'abaya']
Black	['Band Aid', 'suit', 'harmonica', 'whistle', 'stage']
Black	['bikini', 'sarong', 'maillot', 'maillot', 'brassiere']
Black	['jinrikisha', 'moving van', 'gas pump', 'mountain bike', 'pay-phone']
Black	['otterhound', 'bulletproof vest', 'fox squirrel', 'chain saw', 'comic book']
Black	['pajama', 'apron', 'bib', 'kimono', 'stethoscope']
Black	['maraca', 'gong', 'punching bag', 'electric ray', 'ocarina']
Black	['sombrero', 'academic gown', 'bow tie', 'mortarboard', 'bolo tie']
Black	['swimming trunks', 'cardigan', 'bath towel', 'suit', 'bathing cap']
Black	["potter's wheel", 'barber chair', 'dough', 'laptop', 'bakery']
Black	['abaya', 'microphone', 'stage', 'hair spray', 'dumbbell']
Black	['wig', 'mud turtle', 'terrapin', 'platypus', 'honeycomb']
Black	['parallel bars', 'horizontal bar', 'balance beam', 'barbell', 'ping-pong ball']
Black	['tobacco shop', 'comic book', 'plastic bag', 'cowboy boot', 'steel drum']
Black	['parachute', 'stretcher', 'barrow', 'shield', 'accordion']
Black	['ski mask', 'abaya', 'mask', 'poncho', 'steel drum']
Black	['black-footed ferret', 'capuchin', 'polecat', 'seat belt', 'toy poodle']
Black	['academic gown', 'mortarboard', 'Windsor tie', 'suit', 'abaya']
Black	['fur coat', 'wig', 'bow tie', 'shower cap', 'cloak']
Black	['bath towel', 'shower cap', 'nipple', 'bonnet', 'Band Aid']
Black	['home theater', 'microwave', 'wardrobe', 'theater curtain', 'studio couch']
Black	['flute', 'kimono', 'hair spray', 'mortarboard', 'stage']
Black	['rock beauty', 'comic book', 'chain saw', 'maraca', 'neck brace']
Black	['military uniform', 'trench coat', 'pajama', 'bow tie', 'ping-pong ball']
Black	['mortarboard', 'motor scooter', 'groom', 'academic gown', 'stage']
Black	['reel', 'racket', 'ice lolly', 'sunscreen', 'water bottle']
Black	['golfcart', 'assault rifle', 'banjo', 'oxygen mask', 'neck brace']
Black	['stage', 'cornet', 'flute', 'banjo', 'oboe']
Black	['oboe', 'military uniform', 'ballplayer', 'assault rifle', 'Windsor tie']
Black	['bonnet', 'ski mask', 'sombrero', 'panpipe', 'mask']
Black	['panpipe', 'academic gown', 'prison', 'abaya', 'cloak']
Black	['altar', 'grocery store', 'hamper', 'scale', 'pineapple']
Black	['neck brace', 'maypole', 'ski mask', 'binoculars', 'gasmask']
Black	['cowboy hat', 'jean', 'feather boa', 'breastplate', 'stole']
Black	['suit', 'plunger', 'academic gown', 'cloak', 'grand piano']
Black	['marimba', 'torch', 'stage', 'stretcher', 'drum']
Black	['moped', 'motor scooter', 'folding chair', 'bicycle-built-for-two', 'Dutch oven']
Black	['snowmobile', 'mountain tent', 'amphibian', 'sea lion', 'killer whale']
Black	['car mirror', 'seat belt', 'television', 'screen', 'iPod']
Black	['limousine', 'sarong', 'minivan', 'suit', 'minibus']
Black	['stage', 'electric guitar', 'trombone', 'banjo', 'acoustic guitar']
Black	['poncho', 'stole', 'overskirt', 'kimono', 'accordion']
Black	['bearskin', 'steel drum', 'drum', 'drumstick', 'shield']
Black	['punching bag', 'jersey', 'whiskey jug', 'gong', 'football helmet']
Black	['lab coat', 'book jacket', 'ballplayer', 'neck brace', 'bow tie']
Black	['racket', 'unicycle', 'tennis ball', 'volleyball', 'croquet ball']
Black	['sunscreen', 'ice lolly', 'wig', 'Irish water spaniel', 'conch']
Black	['maillot', 'bikini', 'maillot', 'sarong', 'brassiere']
Black	['bobsled', 'tobacco shop', 'neck brace', 'punching bag', 'comic book']
Black	['minibus', 'police van', 'jeep', 'golfcart', 'minivan']
Black	['sarong', 'kimono', 'gown', 'maillot', 'bikini']
Black	['hand blower', 'plunger', 'paper towel', 'dishwasher', 'suit']
Black	['moped', 'bicycle-built-for-two', 'jinrikisha', 'unicycle', 'motor scooter']
Black	['barbell', 'punching bag', 'dumbbell', 'racket', 'basketball']
Black	['motor scooter', 'moped', 'crash helmet', 'ski', 'knee pad']
Black	['vestment', 'breastplate', 'cuirass', 'throne', 'shield']
Black	['spotlight', 'piggy bank', 'Band Aid', 'maraca', 'microphone']
Black	['sweatshirt', 'bulletproof vest', 'academic gown', 'jersey', 'abaya']
Black	['barbershop', 'toyshop', 'shoe shop', 'bookshop', 'tobacco shop']
Black	['Mexican hairless', 'Weimaraner', 'cowboy hat', 'vizsla', 'sweatshirt']
Black	['oboe', 'suit', 'Windsor tie', 'bulletproof vest', 'academic gown']
Black	['bow', 'academic gown', 'steel drum', 'vestment', 'drum']
Black	['crutch', 'unicycle', 'crash helmet', 'plunger', 'torch']
Black	['toucan', 'horizontal bar', 'parallel bars', 'abaya', 'hornbill']
Black	['honeycomb', 'cheetah', 'snow leopard', 'leopard', 'electric ray']
Black	['lab coat', 'cellular telephone', 'jean', 'iPod', 'vacuum']
Black	['academic gown', 'comic book', 'mortarboard', 'poncho', 'sweatshirt']
Black	['kimono', 'water bottle', 'pinwheel', 'plunger', 'cowboy hat']
Black	['cowboy hat', 'sombrero', 'ping-pong ball', 'plunger', 'seat belt']
Black	['academic gown', 'neck brace', 'military uniform', 'bearskin', 'bulletproof vest']
Black	['sarong', 'shopping cart', 'apron', 'cardigan', 'shopping basket']
Black	['Indian elephant', 'prison', 'tusker', 'milk can', 'chain mail']
Black	['Komodo dragon', 'agama', 'Gila monster', 'frilled lizard', 'common iguana']
Black	['shopping cart', 'shopping basket', 'Dutch oven', 'barber chair', 'barbershop']
Black	['bathing cap', 'toyshop', 'sombrero', 'racer', 'military uniform']
Black	['Weimaraner', 'American Staffordshire terrier', 'Staffordshire bullterrier', 'Great Dane', 'Labrador retriever']
Black	['chain saw', 'power drill', 'Dutch oven', 'lawn mower', 'hammer']
Black	['toilet tissue', 'sulphur-crested cockatoo', 'bath towel', 'miniskirt', 'bonnet']
Black	['Windsor tie', 'suit', 'oboe', 'bolo tie', 'academic gown']
Black	['Windsor tie', 'knee pad', 'Band Aid', 'punching bag', 'Petri dish']
Black	['book jacket', 'military uniform', 'comic book', 'jersey', 'bulletproof vest']
Black	['trombone', 'panpipe', 'cornet', 'bearskin', 'shield']
Black	['Indian cobra', 'bucket', 'swimming trunks', 'bathing cap', 'bubble']
Black	['paddle', 'toyshop', 'stretcher', 'bathing cap', 'sunglasses']
Black	['sweatshirt', 'tench', 'bulletproof vest', "potter's wheel", 'barracouta']
Black	['catamaran', 'golfcart', 'trimaran', 'schooner', 'dock']
Black	['neck brace', 'lens cap', 'bow tie', 'Band Aid', 'sunscreen']
Black	['comic book', 'maraca', 'toyshop', 'panpipe', 'punching bag']
Black	['cowboy hat', 'plunger', 'crutch', 'spatula', 'hand blower']
Black	['sunscreen', 'water bottle', 'mask', 'harmonica', 'cellular telephone']
Black	['academic gown', 'oboe', 'flute', 'mortarboard', 'theater curtain']
Black	['torch', 'electric guitar', 'volleyball', 'stage', 'harp']
Black	['dumbbell', 'neck brace', 'miniskirt', 'brassiere', 'barbell']
Black	['echidna', 'tench', 'rock python', 'vine snake', 'hatchet']
Black	['barrow', 'Dutch oven', 'caldron', 'wok', 'dining table']
Black	['cloak', 'mortarboard', 'abaya', 'sleeping bag', 'academic gown']
Black	['parachute', 'soccer ball', 'football helmet', 'ballplayer', 'rugby ball']
Black	['sorrel', 'ox', 'sax', 'gazelle', 'microphone']
Black	['racket', 'baseball', 'croquet ball', 'ice lolly', 'jersey']
Black	['chain mail', 'bonnet', 'shower cap', 'syringe', 'bath towel']
Black	['stretcher', 'paddle', 'Arabian camel', 'swimming trunks', 'maillot']
Black	['mask', 'kimono', 'feather boa', 'panpipe', 'gasmask']
Black	['stage', 'microphone', 'banjo', 'maraca', 'drumstick']
Black	['ice lolly', 'torch', 'swing', 'sunscreen', 'candle']
Black	['brassiere', 'sunscreen', 'butternut squash', 'piggy bank', 'bathing cap']
Black	['bathing cap', 'trombone', 'unicycle', 'accordion', 'steel drum']
Black	['Windsor tie', 'bearskin', 'neck brace', 'oboe', 'pick']
Black	['torch', 'academic gown', 'sombrero', 'plunger', 'flute']
Black	['Brittany spaniel', 'English springer', 'Welsh springer spaniel', 'kelpie', 'ox']
Black	['ballplayer', 'military uniform', 'bulletproof vest', 'vestment', 'plunger']
Black	['sarong', 'maillot', 'maillot', 'swimming trunks', 'sunscreen']
Black	['maypole', 'toyshop', 'maraca', 'feather boa', 'hair spray']
Black	['bulletproof vest', 'Windsor tie', 'academic gown', 'digital watch', 'stopwatch']
Black	['mortarboard', 'bow tie', 'military uniform', 'hair spray', 'Band Aid']
Black	['academic gown', 'mortarboard', 'sunglass', 'sunglasses', 'jersey']
Black	['sax', 'banjo', 'Dungeness crab', 'cornet', 'king crab']
Black	['ocarina', 'knee pad', 'redbone', 'sorrel', 'cowboy boot']
Black	['altar', 'quilt', 'kimono', 'groom', 'balloon']
Black	['Brabancon griffon', 'affenpinscher', 'Windsor tie', 'bolo tie', 'patas']
Black	['dumbbell', 'barbell', 'racket', 'basketball', 'maillot']
Black	['barbell', 'dumbbell', 'punching bag', 'brassiere', 'television']
Black	['parallel bars', 'horizontal bar', 'balance beam', 'basketball', 'ballplayer']
Black	['mask', 'pug', 'French bulldog', 'Boston bull', 'beer bottle']
Black	['sorrel', 'redbone', 'swimming trunks', 'maillot', 'Rhodesian ridgeback']
Black	['stage', 'sax', 'marimba', 'chain saw', 'apiary']
Black	['maillot', 'oboe', 'Windsor tie', 'whistle', 'neck brace']
Black	['carousel', 'torch', 'toyshop', 'bonnet', 'swing']
Black	['jean', 'crutch', 'pajama', 'stole', 'miniskirt']
Black	['hoopskirt', 'overskirt', 'stretcher', 'cloak', 'crutch']
Black	['iPod', 'mortarboard', 'buckle', 'seat belt', 'cowboy hat']
Black	['ski mask', 'gasmask', 'poncho', 'mask', 'steel drum']
Black	['cuirass', 'breastplate', 'bulletproof vest', 'oxygen mask', 'steel drum']
Black	['theater curtain', 'bassoon', 'Windsor tie', 'velvet', 'cello']
Black	['drumstick', 'drum', 'bookshop', 'paintbrush', 'flute']
Black	['Windsor tie', 'lab coat', 'suit', 'academic gown', 'cleaver']
Black	['trench coat', 'hair spray', 'prison', 'microphone', 'cleaver']
Black	['Windsor tie', 'pajama', 'lab coat', 'trench coat', 'suit']
Black	['Scottish deerhound', 'Afghan hound', 'Kerry blue terrier', 'Saluki', 'Bouvier des Flandres']
Black	['stretcher', 'bobsled', 'leatherback turtle', 'hog', 'dalmatian']
Black	['violin', 'drumstick', 'cello', 'trombone', 'flute']
Black	['bikini', 'syringe', 'maillot', 'sunscreen', 'brassiere']
Black	['flute', 'cello', 'drumstick', 'violin', 'whistle']
Black	['hair spray', 'bubble', 'toyshop', 'torch', 'neck brace']
Black	['Windsor tie', 'miniskirt', 'cleaver', 'hatchet', 'overskirt']
Black	['Band Aid', 'oboe', 'Windsor tie', 'whistle', 'neck brace']
Black	['balance beam', 'television', 'parallel bars', 'notebook', 'laptop']
Black	['baseball', 'ping-pong ball', 'binoculars', 'rugby ball', 'ice lolly']
Black	['wig', 'shower cap', 'cowboy hat', 'bathing cap', 'bonnet']
Black	['ski mask', 'mask', 'gasmask', 'neck brace', 'maraca']
Black	['bulletproof vest', 'military uniform', 'gasmask', 'trench coat', 'oxygen mask']
Black	['flamingo', 'bathing cap', 'coral reef', 'fiddler crab', 'hen-of-the-woods']
Black	['ski mask', 'binoculars', 'jersey', 'bow tie', 'plunger']
Black	['bulletproof vest', 'jinrikisha', 'pickelhaube', 'assault rifle', 'bearskin']
Black	['sax', 'panpipe', 'bow tie', 'cornet', 'accordion']
Black	['fountain', 'swing', 'butcher shop', "potter's wheel", 'padlock']
Black	['scoreboard', 'comic book', 'Windsor tie', 'panpipe', 'book jacket']
Black	['oboe', 'sax', 'flute', 'bassoon', 'chain']
Black	['maraca', 'wooden spoon', 'pajama', 'bonnet', 'bib']
Black	['ballplayer', 'baseball', 'park bench', 'marimba', 'steel drum']
Black	['sunglass', 'seat belt', 'sunglasses', 'bow tie', 'oxygen mask']
Black	['vestment', 'marimba', 'lab coat', 'cocktail shaker', 'restaurant']
Black	['barbershop', 'whistle', 'stage', 'microphone', 'loupe']
Black	['bonnet', 'ice lolly', 'shower cap', 'wig', 'bathing cap']
Black	['maillot', 'comic book', 'muzzle', 'oboe', 'knee pad']
Black	['Windsor tie', 'panpipe', 'academic gown', 'maraca', 'slide rule']
Black	['dial telephone', 'chain', 'cuirass', 'joystick', 'screw']
Black	['bathing cap', 'sandbar', 'swimming trunks', 'seashore', 'snorkel']
Black	['cowboy boot', 'comic book', 'stretcher', 'chain saw', 'muzzle']
Black	['bubble', 'hair spray', 'wig', 'microphone', 'mask']
Black	['maillot', 'maillot', 'sunglass', 'miniskirt', 'bikini']
Black	['suit', 'barracouta', 'abaya', 'killer whale', 'Windsor tie']
