Race	Labels
White	['ice lolly', 'vacuum', 'go-kart', 'stethoscope', 'notebook']
White	['harmonica', 'lab coat', 'bathing cap', 'sunscreen', 'bow tie']
White	['wig', 'wig', 'sunglass', 'sunglasses', 'lipstick']
White	['brassiere', 'French horn', 'sax', 'stage', 'sunglass']
White	['trombone', 'maillot', 'killer whale', 'snorkel', 'swimming trunks']
White	['gar', 'wig', 'hair spray', 'cloak', 'ski mask']
White	['bonnet', 'bikini', 'maillot', 'brassiere', 'maillot']
White	['miniskirt', 'brassiere', 'lab coat', 'stethoscope', 'bow']
White	['hourglass', 'bow tie', 'chain mail', 'stethoscope', 'microphone']
White	['brassiere', 'puffer', 'conch', 'sea urchin', 'loggerhead']
White	['bathing cap', 'wig', 'brassiere', 'lipstick', 'hair spray']
White	['hand blower', 'plastic bag', 'wig', 'lab coat', 'suit']
White	['groom', 'jean', 'miniskirt', 'maillot', 'maillot']
White	['dumbbell', 'folding chair', 'barber chair', 'neck brace', 'miniskirt']
White	['dumbbell', 'Band Aid', 'lipstick', 'sunscreen', 'ice lolly']
White	['hair slide', 'overskirt', 'neck brace', 'breastplate', 'cuirass']
White	['Windsor tie', 'academic gown', 'trench coat', 'hand-held computer', 'miniskirt']
White	['mailbag', 'maillot', 'balance beam', 'hammer', 'maillot']
White	['hatchet', 'bath towel', 'bathing cap', 'wig', 'sunscreen']
White	['cowboy hat', 'face powder', 'lipstick', 'wig', 'sunscreen']
White	['sunglass', 'horizontal bar', 'balance beam', 'parallel bars', 'maillot']
White	['maillot', 'hair spray', 'bikini', 'feather boa', 'brassiere']
White	['tub', 'crutch', 'trombone', 'French horn', 'pajama']
White	['groom', 'nipple', 'hamster', 'ocarina', 'mouse']
White	['piggy bank', 'barbershop', 'library', 'shoe shop', 'military uniform']
White	['restaurant', 'pajama', 'stethoscope', 'hair spray', 'hand blower']
White	['neck brace', 'cloak', 'car mirror', 'cellular telephone', 'seat belt']
White	['spotlight', 'overskirt', 'gown', 'velvet', 'hoopskirt']
White	['miniskirt', 'nipple', 'neck brace', 'Band Aid', 'Windsor tie']
White	['diaper', 'maillot', 'maillot', 'miniskirt', 'sunglass']
White	['bikini', 'diaper', 'nipple', 'crib', 'cradle']
White	['bath towel', 'flute', 'walking stick', 'crayfish', 'dragonfly']
White	['syringe', 'bow tie', 'ice cream', 'remote control', 'soap dispenser']
White	['mask', 'bikini', 'bathing cap', 'maillot', 'maillot']
White	['bubble', 'hair slide', 'pinwheel', 'diaper', 'conch']
White	['nipple', 'neck brace', 'seat belt', 'jersey', 'hand blower']
White	['hair spray', 'miniskirt', 'ski mask', 'buckle', 'diaper']
White	['bonnet', 'seat belt', 'sunglasses', 'car mirror', 'sunglass']
White	['minibus', 'brassiere', 'bikini', 'swimming trunks', 'maillot']
White	['miniskirt', 'tape player', 'cassette player', 'Polaroid camera', 'CD player']
White	['radio', 'lipstick', 'feather boa', 'fur coat', 'wig']
White	['bath towel', 'thresher', 'lakeside', 'drilling platform', 'castle']
White	['fountain', 'maillot', 'balance beam', 'maillot', 'parallel bars']
White	['miniskirt', 'dumbbell', 'barbell', 'miniskirt', 'suit']
White	['Windsor tie', 'velvet', 'pajama', 'trench coat', 'miniskirt']
White	['stole', 'maraca', 'ocarina', 'cowboy hat', 'Band Aid']
White	['nipple', 'power drill', 'suit', 'Windsor tie', 'plastic bag']
White	['cowboy boot', 'cash machine', 'pay-phone', 'vacuum', 'refrigerator']
White	['gas pump', 'panpipe', 'nipple', 'neck brace', 'hair spray']
White	['ocarina', 'lighter', 'drumstick', 'syringe', 'feather boa']
White	['candle', 'balance beam', 'bow', 'pole', 'plunger']
White	['broom', 'neck brace', 'ping-pong ball', 'hair spray', 'lab coat']
White	['seat belt', 'bikini', 'maillot', 'maillot', 'brassiere']
White	['sunscreen', 'parallel bars', 'altar', 'cradle', 'crib']
White	['bow', 'drumstick', 'pole', 'hatchet', 'microphone']
White	['assault rifle', 'kimono', 'maillot', 'sarong', 'maillot']
White	['sunglass', 'feather boa', 'cloak', 'lighter', 'seat belt']
White	['wig', 'torch', 'baseball', 'racket', 'sunglass']
White	['kimono', 'miniskirt', 'limousine', 'minivan', 'maillot']
White	['unicycle', 'maillot', 'maillot', 'brassiere', 'miniskirt']
White	['bathing cap', 'cuirass', 'military uniform', 'gasmask', 'pickelhaube']
White	['breastplate', 'stethoscope', 'lab coat', 'oxygen mask', 'spatula']
White	['screwdriver', 'neck brace', 'seat belt', 'stethoscope', 'brassiere']
White	['notebook', 'Windsor tie', 'suit', 'oboe', 'oxygen mask']
White	['bolo tie', 'Band Aid', 'cloak', 'shower cap', 'sweatshirt']
White	['neck brace', 'nipple', 'harmonica', 'diaper', 'loupe']
White	['Band Aid', 'sandbar', 'volleyball', 'swimming trunks', 'seashore']
White	['ski', 'gown', 'bathing cap', 'bikini', 'maillot']
White	['maillot', 'maillot', 'neck brace', 'overskirt', 'Windsor tie']
White	['academic gown', 'bow tie', 'suit', 'Windsor tie', 'lab coat']
White	['bolo tie', 'maillot', 'poncho', 'apron', 'overskirt']
White	['maillot', 'brassiere', 'bikini', 'maillot', 'maillot']
White	['wig', 'fur coat', 'tub', 'bath towel', 'diaper']
White	['bathtub', 'harmonica', 'ice lolly', 'diaper', 'nipple']
White	['maraca', 'lipstick', 'hair spray', 'sunscreen', 'cellular telephone']
White	['wig', 'oxygen mask', 'neck brace', 'seat belt', 'gasmask']
White	['hair slide', 'bonnet', 'wool', 'mask', 'hair slide']
White	['wig', 'suit', 'Windsor tie', 'bow tie', 'academic gown']
White	['cleaver', 'megalith', 'stone wall', 'assault rifle', 'maze']
White	['unicycle', 'wig', 'ice lolly', 'hair spray', 'lipstick']
White	['bikini', 'fur coat', 'lipstick', 'feather boa', 'wig']
White	['bow tie', 'bikini', 'brassiere', 'maillot', 'stethoscope']
White	['lipstick', 'bikini', 'wig', 'maillot', 'maillot']
White	['brassiere', 'maillot', 'maillot', 'bikini', 'sarong']
White	['gown', 'bathing cap', 'sunglass', 'sunglasses', 'lens cap']
White	['seat belt', 'dumbbell', 'cowboy boot', 'miniskirt', 'barbell']
White	['maillot', 'plate', 'zucchini', 'crossword puzzle', 'spaghetti squash']
White	['burrito', 'abaya', 'sweatshirt', 'cloak', 'ski mask']
White	['jersey', 'bubble', 'torch', 'mosque', 'stupa']
White	['plunger', 'maillot', 'brassiere', 'bikini', 'maillot']
White	['miniskirt', 'lipstick', 'hair spray', 'hand blower', 'Band Aid']
White	['seat belt', 'bearskin', 'wig', 'hair spray', 'neck brace']
White	['maillot', 'brassiere', 'maillot', 'maillot', 'wig']
White	['bikini', 'stage', 'drumstick', 'electric guitar', 'microphone']
White	['drum', 'lipstick', 'wig', 'ice lolly', 'hair slide']
White	['bonnet', 'lipstick', 'bikini', 'bathing cap', 'brassiere']
White	['wig', 'unicycle', 'warplane', 'aircraft carrier', 'knee pad']
White	['basketball', 'web site', 'balance beam', 'parallel bars', 'ping-pong ball']
White	['analog clock', 'military uniform', 'pickelhaube', 'suit', 'trench coat']
White	['cowboy hat', 'groom', 'breastplate', 'chain mail', 'gown']
White	['pillow', 'sock', 'lipstick', 'cowboy boot', 'knee pad']
White	['torch', 'pajama', 'piggy bank', 'wooden spoon', 'soccer ball']
White	['ice lolly', 'lens cap', 'stethoscope', 'tub', 'ping-pong ball']
White	['bubble', 'chain mail', 'military uniform', 'shower cap', 'wig']
White	['sunglass', 'lab coat', 'stethoscope', 'notebook', 'hand-held computer']
White	['jean', 'bikini', 'brassiere', 'sunscreen', 'Band Aid']
White	['diaper', 'unicycle', 'torch', 'balance beam', 'Arabian camel']
White	['albatross', 'lipstick', 'suit', 'bow tie', 'bearskin']
White	['Windsor tie', 'maillot', 'gown', 'standard poodle', 'seashore']
White	['sandbar', 'tub', 'bathtub', 'groom', 'gown']
White	['shower cap', 'lighter', 'stopwatch', 'Band Aid', 'digital watch']
White	['nipple', 'bassoon', 'torch', 'microphone', 'balance beam']
White	['notebook', 'maillot', 'maillot', 'sarong', 'miniskirt']
White	['brassiere', 'chain mail', 'puffer', 'brain coral', 'eel']
White	['electric ray', 'brassiere', 'diaper', 'bikini', 'lotion']
White	['Band Aid', 'miniskirt', 'bow tie', 'jean', 'maillot']
White	['gown', 'suit', 'cleaver', 'Windsor tie', 'dumbbell']
White	['cellular telephone', 'stethoscope', 'academic gown', 'velvet', 'stole']
White	['mortarboard', 'maillot', 'dumbbell', 'maillot', 'diaper']
White	['face powder', 'assault rifle', 'bow', 'revolver', 'oboe']
White	['rifle', 'Windsor tie', 'academic gown', 'neck brace', 'jersey']
White	['sweatshirt', 'barbershop', 'altar', 'restaurant', 'theater curtain']
White	['folding chair', 'Granny Smith', 'tennis ball', 'ladybug', 'broccoli']
White	['ice lolly', 'diaper', 'brassiere', 'maraca', 'Band Aid']
White	['bonnet', 'bathing cap', 'dumbbell', 'cowboy hat', 'shower cap']
White	['swimming trunks', 'maillot', 'maillot', 'velvet', 'gown']
White	['miniskirt', 'gown', 'bikini', 'swimming trunks', 'maillot']
White	['maillot', 'unicycle', 'torch', 'maze', 'spotlight']
White	['umbrella', 'suit', 'bow tie', 'trench coat', 'jean']
White	['coho', 'wig', 'hand blower', 'neck brace', 'brassiere']
White	['fur coat', 'rifle', 'bow', 'assault rifle', 'notebook']
White	['barbell', 'suit', 'academic gown', 'Windsor tie', 'mortarboard']
White	['bow tie', 'maillot', 'maillot', 'bikini', 'swimming trunks']
White	['sarong', 'hand blower', 'harmonica', 'hair spray', 'microphone']
White	['cellular telephone', 'punching bag', 'neck brace', 'Windsor tie', 'basketball']
White	['plunger', 'balance beam', 'academic gown', 'mortarboard', 'gown']
White	['dumbbell', 'neck brace', 'face powder', 'loupe', 'gasmask']
White	['oxygen mask', 'bikini', 'maillot', 'maillot', 'swimming trunks']
White	['balance beam', 'academic gown', 'Windsor tie', 'suit', 'mortarboard']
White	['Loafer', 'barbell', 'dumbbell', 'tripod', 'stretcher']
White	['vacuum', 'notebook', 'brassiere', 'laptop', 'grand piano']
White	['shoji', 'bathing cap', 'mask', 'sunglass', 'loupe']
White	['lens cap', 'hoopskirt', 'overskirt', 'trench coat', 'sarong']
White	['panpipe', 'seat belt', 'lipstick', 'wig', 'brassiere']
White	['sunglasses', 'pajama', 'gown', 'jean', 'sarong']
White	['bikini', 'bassoon', 'hair spray', 'oboe', 'wig']
White	['cloak', 'ice lolly', 'nipple', 'oxygen mask', 'bubble']
White	['Band Aid', 'steel drum', 'drum', "potter's wheel", 'gong']
White	['drumstick', 'bow tie', 'Windsor tie', 'suit', 'vestment']
White	['stethoscope', 'accordion', 'marimba', 'abacus', 'panpipe']
White	['banjo', 'seat belt', 'bikini', 'kimono', 'flute']
White	['stethoscope', 'wig', 'mortarboard', 'umbrella', 'ice lolly']
White	['syringe', 'ice lolly', 'crayfish', 'strawberry', 'American lobster']
White	['hotdog', 'suit', 'trench coat', 'academic gown', 'velvet']
White	['abaya', 'sunglass', 'sunglasses', 'hair spray', 'wig']
White	['lipstick', 'lab coat', 'stethoscope', 'Windsor tie', 'suit']
White	['neck brace', 'lipstick', 'face powder', 'wig', 'bathing cap']
White	['hair spray', 'beer bottle', 'crayfish', 'ice lolly', 'sunscreen']
White	['common iguana', 'bonnet', 'umbrella', 'wig', 'sombrero']
White	['hair spray', 'diaper', 'nipple', 'ocarina', 'ear']
White	['abacus', 'maillot', 'miniskirt', 'velvet', 'brassiere']
White	['backpack', 'book jacket', 'gown', 'fur coat', 'stole']
White	['jersey', 'fur coat', 'wig', 'bikini', 'hair spray']
White	['bath towel', 'bikini', 'brassiere', 'maillot', 'wig']
White	['stethoscope', 'miniskirt', 'velvet', 'maillot', 'gown']
White	['apron', 'stethoscope', 'lab coat', 'plunger', 'oxygen mask']
White	['tub', 'bikini', 'maillot', 'maillot', 'miniskirt']
White	['diaper', 'lipstick', 'bikini', 'panpipe', 'ice lolly']
White	['Band Aid', 'hair slide', 'wig', 'ice lolly', 'lipstick']
White	['bubble', 'drumstick', 'syringe', 'bassoon', 'hair spray']
White	['wine bottle', 'lab coat', 'pajama', 'stethoscope', 'bath towel']
White	['gown', 'sax', 'sunglass', 'violin', 'sunglasses']
White	['harmonica', 'crossword puzzle', 'computer keyboard', 'mouse', 'laptop']
White	['notebook', 'ice lolly', 'sleeping bag', 'sunscreen', 'umbrella']
White	['nipple', 'swimming trunks', 'brassiere', 'bikini', 'Great Dane']
White	['Italian greyhound', 'ice lolly', 'lab coat', 'syringe', 'lipstick']
White	['harmonica', 'maillot', 'maillot', 'brassiere', 'bikini']
White	['gown', 'bikini', 'maillot', 'maillot', 'miniskirt']
White	['brassiere', 'suit', 'lab coat', 'sweatshirt', 'crutch']
White	['sunscreen', 'lab coat', 'wig', 'sunglasses', 'Band Aid']
White	['bow tie', 'cup', 'paper towel', 'coffee mug', 'espresso']
White	['toilet tissue', 'bow tie', 'bathing cap', 'bolo tie', 'military uniform']
White	['wig', 'balance beam', 'parallel bars', 'horizontal bar', 'maillot']
White	['pole', 'wig', 'ocarina', 'fur coat', 'mask']
White	['Sussex spaniel', 'tub', 'bathtub', 'notebook', 'brassiere']
White	['diaper', 'trench coat', 'suit', 'poncho', 'stole']
White	['cloak', 'Windsor tie', 'lab coat', 'oboe', 'whistle']
White	['hand-held computer', 'stethoscope', 'wig', 'ice lolly', 'maillot']
White	['bikini', 'seat belt', 'lipstick', 'lab coat', 'fur coat']
White	['hand blower', 'lab coat', 'hair spray', 'lipstick', 'hand blower']
White	['groom', 'miniskirt', 'hoopskirt', 'neck brace', 'overskirt']
White	['dumbbell', 'abacus', 'diaper', 'maraca', 'sunscreen']
White	['ice lolly', 'gown', 'maillot', 'maillot', 'jean']
White	['miniskirt', 'stethoscope', 'flute', 'bow tie', 'violin']
White	['harmonica', 'lipstick', 'face powder', 'Band Aid', 'ice lolly']
White	['seat belt', 'brassiere', 'bikini', 'bearskin', 'maillot']
White	['sweatshirt', 'military uniform', 'bow tie', 'Band Aid', 'shower cap']
White	['bathing cap', 'lab coat', 'notebook', 'stethoscope', 'beaker']
White	['Windsor tie', 'brassiere', 'maillot', 'stethoscope', 'neck brace']
White	['lab coat', 'maillot', 'maillot', 'miniskirt', 'bathing cap']
White	['feather boa', 'maillot', 'maillot', 'gown', 'miniskirt']
White	['velvet', 'cowboy boot', 'sarong', 'miniskirt', 'bikini']
White	['maillot', 'notebook', 'drumstick', 'brassiere', 'laptop']
White	['seat belt', 'lens cap', 'ice lolly', 'Band Aid', 'stethoscope']
White	['hair slide', 'punching bag', 'horizontal bar', 'turnstile', 'cock']
White	['parallel bars', 'dumbbell', 'barbell', 'barber chair', 'stretcher']
White	['folding chair', 'sarong', 'sandbar', 'maillot', 'maillot']
White	['swimming trunks', 'maillot', 'maillot', 'hand-held computer', 'notebook']
White	['sunglass', 'hair spray', 'maillot', 'wig', 'maillot']
White	['brassiere', 'maillot', 'maillot', 'miniskirt', 'gown']
White	['brassiere', 'kimono', 'pajama', 'seat belt', 'bonnet']
White	['maraca', 'swimming trunks', 'horizontal bar', 'sarong', 'diaper']
White	['bathing cap', 'sunglasses', 'seat belt', 'sunglass', 'mask']
White	['wig', 'plane', 'gong', "potter's wheel", 'stretcher']
White	['marimba', 'gown', 'overskirt', 'hoopskirt', 'groom']
White	['cloak', 'torch', "potter's wheel", 'neck brace', 'hand-held computer']
White	['cowboy boot', 'maillot', 'maillot', 'bikini', 'gown']
White	['notebook', 'maillot', 'maillot', 'bikini', 'miniskirt']
White	['brassiere', 'marimba', "potter's wheel", 'balance beam', 'upright']
White	['apron', 'electric fan', 'Windsor tie', 'planetarium', 'kimono']
White	['suit', 'neck brace', 'nipple', 'lab coat', 'ocarina']
White	['Windsor tie', 'wig', 'feather boa', 'bubble', 'Irish setter']
White	['chiton', 'balance beam', 'parallel bars', 'maillot', 'maillot']
White	['horizontal bar', 'flute', 'notebook', 'oboe', 'laptop']
White	['toaster', 'face powder', 'Band Aid', 'bath towel', 'sunscreen']
White	['lab coat', 'pajama', 'lab coat', 'gown', 'miniskirt']
White	['hoopskirt', 'maillot', 'brassiere', 'maillot', 'parallel bars']
White	['dumbbell', 'wig', 'bathing cap', 'seat belt', 'shower cap']
White	['lipstick', 'bikini', 'brassiere', 'hand blower', 'maillot']
White	['lab coat', 'stethoscope', 'seat belt', 'cowboy hat', 'umbrella']
White	['bonnet', 'groom', 'gown', 'bow tie', 'apron']
White	['hair spray', 'hoopskirt', 'gown', 'overskirt', 'pajama']
White	['diaper', 'wig', 'hand blower', 'cloak', 'abaya']
White	['hair spray', 'miniskirt', 'maillot', 'brassiere', 'jean']
White	['cowboy boot', 'dumbbell', 'barbell', 'hand blower', 'plunger']
White	['power drill', 'bassoon', 'cello', 'oboe', 'violin']
White	['flute', 'bikini', 'maillot', 'miniskirt', 'tub']
White	['brassiere', 'sweatshirt', 'neck brace', 'lab coat', 'nipple']
White	["potter's wheel", 'rapeseed', 'swing', 'sunglasses', 'bikini']
White	['ice lolly', 'mask', 'microphone', 'harmonica', 'pelican']
White	['albatross', 'bikini', 'brassiere', 'miniskirt', 'diaper']
White	['maillot', 'maillot', 'wig', 'miniskirt', 'hair spray']
White	['abaya', 'lab coat', 'stethoscope', 'groom', 'cellular telephone']
White	['pajama', 'kimono', 'vestment', 'pajama', 'candle']
White	['bakery', 'brassiere', 'maillot', 'wig', 'cowboy hat']
White	['bikini', 'balance beam', 'horizontal bar', 'maillot', 'dumbbell']
White	['maillot', 'bikini', 'maillot', 'maillot', 'sarong']
White	['swimming trunks', 'fiddler crab', 'crayfish', 'rock crab', 'snorkel']
White	['bathing cap', 'hoopskirt', 'overskirt', 'gown', 'miniskirt']
White	['swing', 'cardigan', 'croquet ball', 'miniskirt', 'gown']
White	['groom', 'notebook', 'apron', 'iron', 'oxygen mask']
White	['photocopier', 'Saluki', 'Maltese dog', 'park bench', 'swing']
White	['lab coat', 'brassiere', 'cello', 'maillot', 'dumbbell']
White	['bikini', 'lab coat', 'notebook', 'stethoscope', 'quill']
White	['marimba', 'swimming trunks', 'bikini', 'sunscreen', 'maillot']
White	['sandbar', 'bow', 'assault rifle', 'rifle', 'oboe']
White	['bassoon', 'notebook', 'laptop', 'mouse', 'television']
White	['dishwasher', 'bathing cap', 'mortarboard', 'bow tie', 'lipstick']
White	['wig', 'lipstick', 'loupe', 'Band Aid', 'cellular telephone']
White	['harmonica', 'bow tie', 'lab coat', 'lipstick', 'Band Aid']
White	['Windsor tie', 'feather boa', 'groom', 'hair spray', 'cello']
White	['syringe', 'lipstick', 'wig', 'hair spray', 'brassiere']
White	['sunglass', 'lipstick', 'ice lolly', 'wig', 'hair slide']
White	['seat belt', 'carton', 'brassiere', 'neck brace', 'cradle']
White	['diaper', 'bathing cap', 'jersey', 'shower cap', 'sunglasses']
White	['hair spray', 'brassiere', 'bikini', 'maillot', 'maillot']
White	['wig', 'miniskirt', 'wig', 'maillot', 'maillot']
White	['stole', 'bikini', 'maillot', 'ice lolly', 'torch']
White	['maillot', 'Band Aid', 'sweatshirt', 'hand blower', 'window shade']
White	['umbrella', 'sarong', 'maillot', 'maillot', 'pelican']
White	['seashore', 'harmonica', 'power drill', 'paintbrush', 'lens cap']
White	['hand blower', 'thimble', 'bathing cap', 'face powder', 'piggy bank']
White	['perfume', 'abaya', 'cloak', 'academic gown', 'sweatshirt']
White	['hand blower', 'military uniform', 'assault rifle', 'rifle', 'bulletproof vest']
White	['half track', 'hoopskirt', 'apron', 'tennis ball', 'bath towel']
White	['gown', 'brassiere', 'bikini', 'bath towel', 'maillot']
White	['Band Aid', 'parallel bars', 'turnstile', 'balance beam', 'horizontal bar']
White	['bathing cap', 'wig', 'hair spray', 'lipstick', 'drumstick']
White	['syringe', 'seat belt', 'bath towel', 'Band Aid', 'face powder']
White	['wig', 'ping-pong ball', 'whistle', 'ice lolly', 'lipstick']
White	['lens cap', 'bikini', 'cowboy boot', 'chain saw', 'maillot']
White	['swing', 'lab coat', 'stethoscope', 'notebook', 'hand-held computer']
White	['plunger', 'gasmask', 'oxygen mask', 'loupe', 'neck brace']
White	['Windsor tie', 'cowboy hat', 'sombrero', 'military uniform', 'crash helmet']
White	['bolo tie', 'bikini', 'maillot', 'miniskirt', 'brassiere']
White	['maillot', 'dumbbell', 'jersey', 'maillot', 'maillot']
White	['cellular telephone', 'cardigan', 'wig', 'wool', 'stole']
White	['bath towel', 'gown', 'maillot', 'maillot', 'pajama']
White	['bikini', 'hair spray', 'sunglass', 'sunglasses', 'wig']
White	['jersey', 'tub', 'diaper', 'bikini', 'bath towel']
White	['bathtub', 'punching bag', 'maraca', 'hair spray', 'slot']
White	['limousine', 'bikini', 'maillot', 'miniskirt', 'maillot']
White	['brassiere', 'diaper', 'cradle', 'neck brace', 'oxygen mask']
White	['syringe', 'lipstick', 'wig', 'Band Aid', 'ice lolly']
White	['kimono', 'stretcher', 'mortarboard', 'academic gown', 'Loafer']
White	['torch', 'bikini', 'wig', 'face powder', 'brassiere']
White	['lab coat', 'Brittany spaniel', 'chain saw', 'clumber', 'groom']
White	['English springer', 'lab coat', 'stethoscope', 'dishwasher', 'toilet tissue']
White	['washer', 'miniskirt', 'lab coat', 'velvet', 'pajama']
White	['dumbbell', 'harmonica', 'oboe', 'microphone', 'flute']
White	['wig', 'dumbbell', 'power drill', 'plunger', 'screwdriver']
White	['hand blower', 'maillot', 'maillot', 'bikini', 'brassiere']
White	['gown', 'French horn', 'sax', 'sunglass', 'wig']
White	['oboe', 'wig', 'stethoscope', 'face powder', 'lipstick']
White	['cellular telephone', 'face powder', 'tub', 'sunscreen', 'neck brace']
White	['hand blower', 'jean', 'miniskirt', 'stage', 'ski']
White	['suit', 'Windsor tie', 'neck brace', 'hoopskirt', 'lab coat']
White	['sweatshirt', 'velvet', 'hoopskirt', 'overskirt', 'gown']
White	['miniskirt', 'mountain bike', 'unicycle', 'soccer ball', 'parachute']
White	['binoculars', 'volleyball', 'basketball', 'soccer ball', 'balance beam']
White	['racket', 'bonnet', 'diaper', 'bath towel', 'cradle']
White	['bow tie', 'suit', 'Loafer', 'military uniform', 'jean']
White	['bow tie', 'wig', 'Band Aid', 'hair slide', 'hair spray']
White	['lipstick', 'suit', 'groom', 'trench coat', 'hair spray']
White	['cellular telephone', 'bathing cap', 'maillot', 'maillot', 'sunglass']
White	['volleyball', 'sweatshirt', 'trench coat', 'stethoscope', 'stole']
White	['velvet', 'miniskirt', 'jean', 'notebook', 'sunglass']
White	['drumstick', 'seat belt', 'abaya', 'sweatshirt', 'umbrella']
White	['cloak', 'brassiere', 'bikini', 'lipstick', 'stethoscope']
White	['maillot', 'sunscreen', 'ice lolly', 'sunglass', 'cellular telephone']
White	['Band Aid', 'wig', 'brassiere', 'maillot', 'velvet']
White	['jersey', 'diaper', 'shower cap', 'bonnet', 'crib']
White	['bath towel', 'wig', 'vulture', 'hair spray', 'sunglass']
White	['cellular telephone', 'bikini', 'brassiere', 'miniskirt', 'maillot']
White	['volleyball', 'maillot', 'maillot', 'gown', 'miniskirt']
White	['velvet', 'bikini', 'maillot', 'sunscreen', 'swimming trunks']
White	['maillot', 'tub', 'crib', 'bathtub', 'lens cap']
White	['bath towel', 'dumbbell', 'maillot', 'ping-pong ball', 'maillot']
White	['balance beam', 'redbone', 'vizsla', 'lion', 'Irish terrier']
White	['triceratops', 'brassiere', 'lab coat', 'stethoscope', 'bikini']
White	['maillot', 'hay', 'miniskirt', 'gown', 'bikini']
White	['groom', 'neck brace', 'fur coat', 'wig', 'stole']
White	['academic gown', 'miniskirt', 'Christmas stocking', 'pajama', 'gown']
White	['velvet', 'bow tie', 'shoji', 'spatula', 'wooden spoon']
White	['stethoscope', 'diaper', 'bonnet', 'hair slide', 'brassiere']
White	['maillot', 'brassiere', 'maillot', 'maillot', 'bikini']
White	['miniskirt', 'bow tie', 'remote control', 'mask', 'toilet tissue']
White	['Samoyed', 'corn', 'ear', 'sarong', 'maypole']
White	['flute', 'miniskirt', 'stole', 'velvet', 'jean']
White	['cardigan', 'miniskirt', 'brassiere', 'dumbbell', 'sarong']
White	['maillot', 'wig', 'bathtub', 'lab coat', 'face powder']
White	['Band Aid', 'microphone', 'stage', 'whistle', 'punching bag']
White	['hummingbird', 'piggy bank', 'maraca', 'pajama', 'hand blower']
White	['seat belt', 'oxygen mask', 'neck brace', 'loupe', 'gasmask']
White	['nipple', 'stethoscope', 'bonnet', 'pajama', 'bib']
White	['abacus', 'hay', 'ear', 'ice lolly', 'corn']
White	['bikini', 'wig', 'neck brace', 'stethoscope', 'hand blower']
White	['hair spray', 'brassiere', 'wig', 'bikini', 'face powder']
White	['maillot', 'drumstick', 'drum', 'racket', 'kimono']
White	['burrito', 'Band Aid', 'bubble', 'feather boa', 'fur coat']
White	['cloak', 'garter snake', 'knot', 'night snake', 'boa constrictor']
White	['vine snake', 'hair slide', 'stethoscope', 'hair spray', 'lipstick']
White	['hand blower', 'punching bag', 'joystick', 'water bottle', 'mouse']
White	['mailbag', 'trench coat', 'miniskirt', 'suit', 'pajama']
White	['fur coat', 'maillot', 'bikini', 'maillot', 'hair spray']
White	['brassiere', 'maillot', 'wig', 'jersey', 'Windsor tie']
White	['hoopskirt', 'face powder', 'sunscreen', 'loupe', 'lab coat']
White	['lipstick', 'shower curtain', 'chime', 'shoji', 'apron']
White	['plunger', 'fur coat', 'pajama', 'soccer ball', 'Band Aid']
White	['crib', 'paddle', 'marimba', 'sarong', 'canoe']
White	['kimono', 'wig', 'face powder', 'hair slide', 'brassiere']
White	['hair spray', 'trench coat', 'sunglass', 'fur coat', 'Windsor tie']
White	['neck brace', 'fur coat', 'wig', 'Band Aid', 'feather boa']
White	['microphone', 'brassiere', 'bikini', 'maillot', 'maillot']
White	['sarong', 'sunscreen', 'Band Aid', 'bow tie', 'syringe']
White	['boa constrictor', 'hand blower', 'bikini', 'brassiere', 'bathtub']
White	['drumstick', 'lipstick', 'ice lolly', 'wig', 'kimono']
White	['syringe', 'brassiere', 'bikini', 'maillot', 'maillot']
White	['miniskirt', 'bikini', 'brassiere', 'maillot', 'maillot']
White	['volleyball', 'parachute', 'volleyball', 'soccer ball', 'pole']
White	['rugby ball', 'maillot', 'bikini', 'maillot', 'brassiere']
White	['miniskirt', 'cowboy boot', 'sarong', 'cuirass', 'breastplate']
White	['velvet', 'diaper', 'bath towel', 'nipple', 'Band Aid']
White	['stethoscope', 'soccer ball', 'pinwheel', 'piggy bank', 'plastic bag']
White	['bib', 'maillot', 'maillot', 'bikini', 'brassiere']
White	['dumbbell', 'hand blower', 'dumbbell', 'hair spray', 'binoculars']
White	['sunglass', 'military uniform', 'bathing cap', 'Italian greyhound', 'sunscreen']
White	['shower cap', 'maillot', 'maillot', 'brassiere', 'bikini']
White	['gown', 'power drill', 'dumbbell', 'stretcher', 'cowboy boot']
White	["potter's wheel", 'harmonica', 'flute', 'microphone', 'cornet']
White	['whistle', 'barbershop', 'nipple', 'sunscreen', 'bubble']
White	['tarantula', 'abaya', 'sunglasses', 'wig', 'cloak']
White	['sweatshirt', 'vestment', 'wooden spoon', 'bow tie', 'cowboy hat']
White	['mask', 'maillot', 'balance beam', 'brassiere', 'maillot']
White	['dumbbell', 'maillot', 'maillot', 'brassiere', 'miniskirt']
White	['overskirt', 'overskirt', 'hoopskirt', 'sarong', 'maillot']
White	['cowboy boot', 'brassiere', 'seat belt', 'hair spray', 'bikini']
White	['lipstick', 'cardigan', 'pinwheel', 'sweatshirt', 'soccer ball']
White	['jersey', 'suit', 'bow tie', 'Loafer', 'trench coat']
White	['Windsor tie', 'pajama', 'stethoscope', 'sarong', 'stole']
White	['apron', 'hoopskirt', 'maillot', 'overskirt', 'neck brace']
White	['dumbbell', 'gown', 'maillot', 'maillot', 'sarong']
