Race	Labels
Black	['dog', 'washer', 'horse', 'person', 'hamster']
Black	['sunglasses', 'person', 'stove', 'remote control', 'rubber eraser']
Black	['person', 'backpack', 'racket', 'flower pot', 'hair spray']
Black	['person', 'hippopotamus', 'horse', 'maraca', 'violin']
Black	['person', 'tv or monitor', 'squirrel', 'horse', 'pretzel']
Black	['horse', 'corkscrew', 'salt or pepper shaker', 'antelope', 'can opener']
Black	['person', 'cream', 'bench', 'pretzel', 'hair spray']
Black	['helmet', 'person', 'hat with a wide brim', 'coffee maker', 'washer']
Black	['person', 'red panda', 'camel', 'chair', 'bow']
Black	['person', 'electric fan', 'helmet', 'trombone', 'strainer']
Black	['person', 'hair spray', 'tv or monitor', 'wine bottle', 'rubber eraser']
Black	['person', 'rubber eraser', 'spatula', 'sofa', 'strawberry']
Black	['person', 'hat with a wide brim', 'chain saw', 'refrigerator', 'table']
Black	['person', 'sunglasses', 'brassiere', 'horse', 'hair spray']
Black	['person', 'baseball', 'bathing cap', 'bow tie', 'traffic light']
Black	['cart', 'bench', 'motorcycle', 'backpack', 'flower pot']
Black	['person', 'french horn', 'monkey', 'bowl', 'head cabbage']
Black	['banana', 'hammer', 'axe', 'violin', 'wine bottle']
Black	['person', 'soccer ball', 'stretcher', 'neck brace', 'bathing cap']
Black	['person', 'isopod', 'lobster', 'goldfish', 'trumpet']
Black	['person', 'whale', 'ray', 'brassiere', 'dog']
Black	['person', 'hat with a wide brim', 'chair', 'table', 'pretzel']
Black	['person', 'pretzel', 'hippopotamus', 'flute', 'cocktail shaker']
Black	['person', 'baby bed', 'bookshelf', 'guitar', 'table']
Black	['person', 'dog', 'harp', 'axe', 'horse']
Black	['person', 'sunglasses', 'purse', 'ladle', 'chair']
Black	['person', 'chime', 'tie', 'baby bed', 'piano']
Black	['person', 'tv or monitor', 'watercraft', 'table', 'plastic bag']
Black	['person', 'bathing cap', 'pineapple', 'hat with a wide brim', 'basketball']
Black	['person', 'brassiere', 'diaper', 'miniskirt', 'bow']
Black	['person', 'bathing cap', 'helmet', 'band aid', 'pretzel']
Black	['sofa', 'bench', 'chair', 'person', 'elephant']
Black	['person', 'french horn', 'table', 'rubber eraser', 'swimming trunks']
Black	['person', 'hair dryer', 'tie', 'binder', 'digital clock']
Black	['person', 'lamp', 'flower pot', 'binder', 'car']
Black	['person', 'dog', 'horse', 'backpack', 'helmet']
Black	['person', 'watercraft', 'baby bed', 'bow', 'table']
Black	['person', 'chair', 'backpack', 'horse', 'isopod']
Black	['person', 'chain saw', 'backpack', 'flower pot', 'apple']
Black	['person', 'backpack', 'dog', 'purse', 'horse']
Black	['person', 'piano', 'lobster', 'bathing cap', 'harmonica']
Black	['person', 'tie', 'trumpet', 'french horn', 'microphone']
Black	['person', 'sunglasses', 'table', 'pretzel', 'stretcher']
Black	['person', 'maraca', 'power drill', 'sunglasses', 'traffic light']
Black	['person', 'bathing cap', 'dog', 'bird', 'fig']
Black	['person', 'chair', 'stretcher', 'bow', 'bench']
Black	['person', 'oboe', 'flute', 'chain saw', 'trombone']
Black	['person', 'computer mouse', 'miniskirt', 'snowplow', 'chair']
Black	['person', 'snake', 'computer keyboard', 'can opener', 'corkscrew']
Black	['person', 'syringe', 'hair dryer', 'ladle', 'computer keyboard']
Black	['person', 'stretcher', 'watercraft', 'traffic light', 'piano']
Black	['person', 'binder', 'syringe', 'cream', 'power drill']
Black	['person', 'power drill', 'purse', 'refrigerator', 'balance beam']
Black	['person', 'table', 'maraca', 'sunglasses', 'refrigerator']
Black	['person', 'lobster', 'drum', 'bow', 'maraca']
Black	['person', 'fig', 'tie', 'binder', 'stretcher']
Black	['person', 'bathing cap', 'banana', 'plastic bag', 'table']
Black	['person', 'neck brace', 'brassiere', 'table', 'hair spray']
Black	['person', 'rubber eraser', 'pretzel', 'binder', 'table']
Black	['person', 'oboe', 'flute', 'drum', 'hat with a wide brim']
Black	['person', 'saxophone', 'bird', 'trumpet', 'trombone']
Black	['person', 'frying pan', 'bathing cap', 'hat with a wide brim', 'helmet']
Black	['person', 'baby bed', 'chair', 'table', 'seal']
Black	['saxophone', 'person', 'helmet', 'piano', 'bathing cap']
Black	['person', 'hair spray', 'chair', 'table', 'bench']
Black	['person', 'trombone', 'violin', 'motorcycle', 'horse']
Black	['person', 'tie', 'cream', 'corkscrew', 'hat with a wide brim']
Black	['person', 'tie', 'bathing cap', 'tv or monitor', 'face powder']
Black	['person', 'coffee maker', 'hammer', 'axe', 'tv or monitor']
Black	['person', 'chair', 'table', 'rubber eraser', 'drum']
Black	['person', 'helmet', 'backpack', 'bathing cap', 'perfume']
Black	['person', 'bow', 'backpack', 'oboe', 'accordion']
Black	['person', 'ladle', 'dog', 'hat with a wide brim', 'binder']
Black	['hippopotamus', 'person', 'helmet', 'ray', 'cattle']
Black	['person', 'lobster', 'watercraft', 'vacuum', 'tie']
Black	['person', 'vacuum', 'pencil sharpener', 'miniskirt', 'spatula']
Black	['person', 'salt or pepper shaker', 'neck brace', 'band aid', 'computer mouse']
Black	['person', 'bathing cap', 'syringe', 'bow tie', 'dumbbell']
Black	['person', 'camel', 'trombone', 'saxophone', 'cart']
Black	['dog', 'hippopotamus', 'person', 'whale', 'refrigerator']
Black	['person', 'dog', 'tie', 'lion', 'stethoscope']
Black	['person', 'tie', 'chime', 'trumpet', 'remote control']
Black	['person', 'chair', 'milk can', 'koala bear', 'basketball']
Black	['person', 'zebra', 'hat with a wide brim', 'maraca', 'sofa']
Black	['person', 'helmet', 'trumpet', 'guitar', 'banjo']
Black	['person', 'tie', 'elephant', 'brassiere', 'syringe']
Black	['person', 'bus', 'flower pot', 'chair', 'car']
Black	['person', 'oboe', 'tie', 'guitar', 'bow']
Black	['person', 'helmet', 'hat with a wide brim', 'bird', 'wine bottle']
Black	['person', 'basketball', 'bow', 'domestic cat', 'dumbbell']
Black	['person', 'tv or monitor', 'chair', 'band aid', 'power drill']
Black	['person', 'bathing cap', 'bow tie', 'tv or monitor', 'ray']
Black	['person', 'camel', 'cart', 'backpack', 'cattle']
Black	['person', 'table', 'harp', 'power drill', 'syringe']
Black	['person', 'racket', 'binder', 'bow', 'rubber eraser']
Black	['person', 'chair', 'backpack', 'neck brace', 'purse']
Black	['person', 'scorpion', 'banjo', 'flute', 'chime']
Black	['person', 'oboe', 'horse', 'drum', 'band aid']
White	['person', 'flower pot', 'axe', 'unicycle', 'camel']
White	['person', 'harp', 'bathing cap', 'tie', 'bow']
White	['person', 'neck brace', 'maillot', 'french horn', 'face powder']
White	['person', 'miniskirt', 'elephant', 'brassiere', 'maillot']
White	['person', 'screwdriver', 'oboe', 'microphone', 'hair spray']
White	['person', 'bow tie', 'ladle', 'table', 'neck brace']
White	['person', 'maillot', 'swimming trunks', 'trombone', 'table']
White	['person', 'golfcart', 'chair', 'train', 'miniskirt']
White	['person', 'lobster', 'bowl', 'bagel', 'diaper']
White	['person', 'strawberry', 'artichoke', 'mushroom', 'water bottle']
White	['person', 'stethoscope', 'binder', 'spatula', 'axe']
White	['person', 'swimming trunks', 'bus', 'antelope', 'hat with a wide brim']
White	['person', 'car', 'flower pot', 'milk can', 'bench']
White	['person', 'syringe', 'computer mouse', 'hat with a wide brim', 'chair']
White	['person', 'monkey', 'tennis ball', 'skunk', 'horse']
White	['person', 'cream', 'bench', 'chair', 'horse']
White	['person', 'horizontal bar', 'rubber eraser', 'spatula', 'pizza']
White	['person', 'screwdriver', 'piano', 'plastic bag', 'maillot']
White	['person', 'flower pot', 'tie', 'bow', 'laptop']
White	['person', 'table', 'beaker', 'bowl', 'snowplow']
White	['person', 'fig', 'sunglasses', 'bathing cap', 'flute']
White	['person', 'chair', 'table', 'baby bed', 'crutch']
White	['person', 'oboe', 'pretzel', 'chime', 'band aid']
White	['person', 'bathing cap', 'chair', 'tie', 'printer']
White	['person', 'hat with a wide brim', 'helmet', 'bathing cap', 'band aid']
White	['person', 'tie', 'chime', 'sofa', 'chair']
White	['person', 'maillot', 'swimming trunks', 'dumbbell', 'binder']
White	['person', 'brassiere', 'diaper', 'maillot', 'refrigerator']
White	['person', 'face powder', 'hair dryer', 'head cabbage', 'french horn']
White	['person', 'chime', 'binder', 'laptop', 'jellyfish']
White	['person', 'brassiere', 'bathing cap', 'face powder', 'head cabbage']
White	['person', 'bathing cap', 'strainer', 'hat with a wide brim', 'racket']
White	['person', 'dishwasher', 'guitar', 'spatula', 'rubber eraser']
White	['person', 'hammer', 'table', 'stretcher', 'plastic bag']
White	['person', 'cream', 'remote control', 'flute', 'starfish']
White	['person', 'tie', 'bow tie', 'neck brace', 'snowmobile']
White	['person', 'banana', 'apple', 'popsicle', 'chair']
White	['person', 'harmonica', 'stretcher', 'sofa', 'miniskirt']
White	['person', 'jellyfish', 'snail', 'rubber eraser', 'bathing cap']
White	['dog', 'banana', 'person', 'tick', 'monkey']
White	['person', 'table', 'stretcher', 'hammer', 'sofa']
White	['person', 'bathing cap', 'tie', 'chair', 'hair dryer']
White	['person', 'brassiere', 'hair spray', 'golf ball', 'rubber eraser']
White	['person', 'cream', 'bench', 'microphone', 'spatula']
White	['person', 'bow', 'bird', 'chair', 'orange']
White	['person', 'butterfly', 'mushroom', 'plastic bag', 'banana']
White	['person', 'ladle', 'spatula', 'axe', 'computer mouse']
White	['person', 'horse', 'hat with a wide brim', 'koala bear', 'chime']
White	['person', 'digital clock', 'computer mouse', 'laptop', 'brassiere']
White	['person', 'face powder', 'tie', 'washer', 'seal']
White	['person', 'stethoscope', 'corkscrew', 'racket', 'bow']
White	['person', 'brassiere', 'syringe', 'bow tie', 'flute']
White	['person', 'miniskirt', 'maillot', 'swimming trunks', 'backpack']
White	['person', 'cream', 'ladle', 'spatula', 'tie']
White	['person', 'horse', 'axe', 'purse', 'hat with a wide brim']
White	['person', 'table', 'syringe', 'accordion', 'bench']
White	['person', 'laptop', 'oboe', 'binder', 'filing cabinet']
White	['person', 'purse', 'miniskirt', 'sunglasses', 'bookshelf']
White	['lipstick', 'person', 'pretzel', 'washer', 'dog']
White	['person', 'sofa', 'brassiere', 'rabbit', 'bow tie']
White	['person', 'maillot', 'corkscrew', 'snowmobile', 'brassiere']
White	['person', 'watercraft', 'backpack', 'snowmobile', 'purse']
White	['person', 'rugby ball', 'soccer ball', 'bench', 'backpack']
White	['person', 'tie', 'punching bag', 'maraca', 'dumbbell']
White	['person', 'coffee maker', 'guitar', 'backpack', 'bicycle']
White	['person', 'tie', 'corkscrew', 'laptop', 'vacuum']
White	['person', 'maillot', 'tie', 'bow tie', 'perfume']
White	['refrigerator', 'person', 'table', 'plate rack', 'hat with a wide brim']
White	['person', 'horse', 'hat with a wide brim', 'hippopotamus', 'purse']
White	['person', 'miniskirt', 'stretcher', 'sofa', 'stethoscope']
White	['person', 'french horn', 'pretzel', 'syringe', 'pineapple']
White	['person', 'swine', 'red panda', 'mushroom', 'cream']
White	['person', 'refrigerator', 'miniskirt', 'french horn', 'maraca']
White	['person', 'backpack', 'table', 'artichoke', 'spatula']
White	['person', 'bow tie', 'flower pot', 'stethoscope', 'drum']
White	['person', 'swimming trunks', 'rubber eraser', 'filing cabinet', 'microphone']
White	['person', 'table', 'bird', 'apple', 'hamster']
White	['person', 'hamster', 'cream', 'refrigerator', 'harmonica']
White	['person', 'dog', 'hat with a wide brim', 'neck brace', 'monkey']
White	['person', 'maillot', 'tie', 'accordion', 'beaker']
White	['person', 'bathing cap', 'syringe', 'rubber eraser', 'basketball']
White	['person', 'hair dryer', 'ladle', 'swimming trunks', 'bench']
White	['person', 'hammer', 'backpack', 'binder', 'chair']
White	['person', 'bathing cap', 'water bottle', 'lobster', 'dumbbell']
White	['person', 'camel', 'backpack', 'snowmobile', 'neck brace']
White	['person', 'tie', 'bow tie', 'bench', 'backpack']
White	['person', 'sunglasses', 'bow tie', 'frying pan', 'cocktail shaker']
White	['person', 'tie', 'computer keyboard', 'bathing cap', 'laptop']
White	['person', 'bird', 'pineapple', 'lemon', 'spatula']
White	['person', 'helmet', 'hair dryer', 'bicycle', 'stretcher']
White	['person', 'golfcart', 'bathing cap', 'traffic light', 'balance beam']
White	['person', 'bathing cap', 'hair spray', 'plastic bag', 'violin']
White	['person', 'face powder', 'tick', 'lipstick', 'cream']
White	['person', 'maillot', 'unicycle', 'backpack', 'racket']
White	['person', 'washer', 'baby bed', 'table', 'plastic bag']
White	['person', 'snowmobile', 'face powder', 'backpack', 'maillot']
White	['power drill', 'axe', 'person', 'hair dryer', 'corkscrew']
White	['person', 'miniskirt', 'plate rack', 'beaker', 'washer']
White	['person', 'fig', 'neck brace', 'can opener', 'burrito']
White	['person', 'punching bag', 'computer mouse', 'hair dryer', 'bookshelf']
White	['person', 'plate rack', 'sheep', 'axe', 'beaker']
White	['person', 'snowmobile', 'watercraft', 'golf ball', 'stretcher']
White	['person', 'pretzel', 'face powder', 'camel', 'bathing cap']
White	['person', 'brassiere', 'lipstick', 'maillot', 'stethoscope']
White	['person', 'corkscrew', 'stethoscope', 'brassiere', 'pencil sharpener']
White	['person', 'bird', 'hat with a wide brim', 'snail', 'computer keyboard']
White	['person', 'maillot', 'zebra', 'microphone', 'guitar']
White	['person', 'diaper', 'brassiere', 'goldfish', 'plastic bag']
White	['person', 'maillot', 'swimming trunks', 'miniskirt', 'tick']
White	['person', 'stethoscope', 'bow', 'plate rack', 'syringe']
White	['person', 'bowl', 'sheep', 'monkey', 'cup or mug']
White	['person', 'lamp', 'table', 'hat with a wide brim', 'microphone']
White	['person', 'head cabbage', 'cucumber', 'stethoscope', 'chair']
White	['person', 'drum', 'refrigerator', 'miniskirt', 'plate rack']
White	['person', 'miniskirt', 'puck', 'corkscrew', 'hair spray']
White	['person', 'neck brace', 'wine bottle', 'helmet', 'hair dryer']
White	['person', 'table', 'face powder', 'artichoke', 'harp']
White	['person', 'domestic cat', 'swimming trunks', 'mushroom', 'miniskirt']
White	['person', 'hat with a wide brim', 'lizard', 'bathing cap', 'harp']
White	['person', 'corkscrew', 'hair dryer', 'stethoscope', 'iPod']
White	['person', 'lipstick', 'centipede', 'pomegranate', 'hotdog']
White	['person', 'maillot', 'zebra', 'sofa', 'swimming trunks']
White	['person', 'hat with a wide brim', 'helmet', 'ping-pong ball', 'baby bed']
White	['person', 'maillot', 'syringe', 'face powder', 'stethoscope']
White	['person', 'piano', 'corkscrew', 'harmonica', 'hair spray']
White	['person', 'hair dryer', 'maraca', 'perfume', 'cocktail shaker']
White	['person', 'purse', 'pencil sharpener', 'banana', 'pencil box']
White	['person', 'neck brace', 'miniskirt', 'ray', 'bowl']
White	['person', 'stethoscope', 'corkscrew', 'mushroom', 'horse']
White	['person', 'neck brace', 'miniskirt', 'hair spray', 'computer keyboard']
White	['person', 'brassiere', 'diaper', 'table', 'computer mouse']
White	['person', 'bathing cap', 'lipstick', 'face powder', 'band aid']
White	['person', 'sunglasses', 'face powder', 'lipstick', 'centipede']
White	['person', 'artichoke', 'harp', 'cucumber', 'neck brace']
White	['person', 'band aid', 'harmonica', 'lipstick', 'chair']
White	['person', 'centipede', 'horse', 'skunk', 'cream']
White	['person', 'tick', 'centipede', 'band aid', 'rubber eraser']
White	['person', 'bathing cap', 'cream', 'burrito', 'turtle']
White	['person', 'tie', 'maillot', 'computer mouse', 'power drill']
White	['person', 'orange', 'hat with a wide brim', 'artichoke', 'dishwasher']
White	['person', 'stethoscope', 'rubber eraser', 'stove', 'miniskirt']
White	['person', 'bathing cap', 'computer keyboard', 'microphone', 'harp']
White	['person', 'saxophone', 'rugby ball', 'helmet', 'swimming trunks']
White	['person', 'artichoke', 'banana', 'computer keyboard', 'pencil sharpener']
White	['person', 'guitar', 'cello', 'harp', 'chair']
White	['person', 'lobster', 'balance beam', 'bagel', 'volleyball']
White	['person', 'helmet', 'bench', 'binder', 'oboe']
White	['rugby ball', 'antelope', 'croquet ball', 'baseball', 'stretcher']
White	['person', 'hair dryer', 'band aid', 'puck', 'snowplow']
White	['person', 'horse', 'zebra', 'bow', 'violin']
White	['person', 'bench', 'hair spray', 'horizontal bar', 'water bottle']
White	['person', 'chair', 'laptop', 'rubber eraser', 'tv or monitor']
White	['person', 'neck brace', 'waffle iron', 'stethoscope', 'vacuum']
White	['person', 'maillot', 'cream', 'balance beam', 'hat with a wide brim']
White	['person', 'crutch', 'brassiere', 'maillot', 'axe']
White	['person', 'maillot', 'piano', 'tie', 'snowplow']
White	['person', 'bathing cap', 'miniskirt', 'diaper', 'band aid']
White	['person', 'miniskirt', 'swimming trunks', 'backpack', 'purse']
White	['person', 'rugby ball', 'backpack', 'power drill', 'can opener']
White	['person', 'hippopotamus', 'jellyfish', 'elephant', 'brassiere']
White	['person', 'vacuum', 'can opener', 'cocktail shaker', 'tie']
White	['person', 'brassiere', 'maillot', 'face powder', 'head cabbage']
White	['person', 'banana', 'tie', 'neck brace', 'table']
White	['person', 'pretzel', 'bow tie', 'stretcher', 'lamp']
White	['person', 'guitar', 'corkscrew', 'bow', 'axe']
White	['person', 'head cabbage', 'rubber eraser', 'lamp', 'power drill']
White	['lipstick', 'strawberry', 'pomegranate', 'person', 'apple']
White	['person', 'stethoscope', 'snake', 'bench', 'starfish']
White	['person', 'violin', 'cream', 'salt or pepper shaker', 'soap dispenser']
White	['person', 'stove', 'oboe', 'sofa', 'lamp']
White	['person', 'sofa', 'diaper', 'hair spray', 'printer']
White	['person', 'hat with a wide brim', 'tie', 'axe', 'face powder']
White	['person', 'bathing cap', 'neck brace', 'isopod', 'face powder']
White	['person', 'hat with a wide brim', 'artichoke', 'hair spray', 'sunglasses']
White	['person', 'band aid', 'hat with a wide brim', 'miniskirt', 'rubber eraser']
White	['person', 'bow tie', 'band aid', 'neck brace', 'rubber eraser']
White	['person', 'bagel', 'soap dispenser', 'diaper', 'horse']
White	['dog', 'person', 'cattle', 'sheep', 'isopod']
White	['person', 'french horn', 'maillot', 'perfume', 'miniskirt']
White	['person', 'oboe', 'backpack', 'purse', 'trumpet']
White	['person', 'tie', 'cup or mug', 'backpack', 'popsicle']
White	['person', 'sofa', 'baby bed', 'backpack', 'puck']
White	['person', 'bathing cap', 'helmet', 'maillot', 'snake']
White	['person', 'laptop', 'computer keyboard', 'table', 'tv or monitor']
White	['person', 'lamp', 'beaker', 'band aid', 'racket']
White	['person', 'oboe', 'snake', 'corkscrew', 'flute']
White	['person', 'basketball', 'dumbbell', 'lobster', 'goldfish']
White	['person', 'chain saw', 'stretcher', 'water bottle', 'squirrel']
White	['person', 'face powder', 'purse', 'maillot', 'balance beam']
White	['person', 'starfish', 'skunk', 'harmonica', 'face powder']
White	['person', 'sofa', 'bow tie', 'lipstick', 'maillot']
White	['person', 'band aid', 'cup or mug', 'cream', 'swine']
White	['person', 'maillot', 'brassiere', 'golf ball', 'stethoscope']
White	['person', 'tie', 'head cabbage', 'lobster', 'unicycle']
White	['person', 'dumbbell', 'neck brace', 'face powder', 'bow']
White	['person', 'snowmobile', 'stove', 'brassiere', 'backpack']
White	['person', 'bow tie', 'syringe', 'tie', 'swimming trunks']
White	['person', 'maillot', 'goldfish', 'tie', 'swimming trunks']
White	['person', 'swimming trunks', 'maillot', 'brassiere', 'diaper']
White	['person', 'mushroom', 'antelope', 'maillot', 'ski']
White	['person', 'ladle', 'bookshelf', 'neck brace', 'chime']
White	['person', 'sofa', 'salt or pepper shaker', 'violin', 'rubber eraser']
White	['person', 'brassiere', 'maillot', 'sofa', 'lobster']
White	['person', 'diaper', 'turtle', 'cream', 'flower pot']
White	['person', 'chain saw', 'neck brace', 'tie', 'hammer']
White	['person', 'saxophone', 'snake', 'domestic cat', 'tiger']
White	['person', 'face powder', 'maillot', 'computer mouse', 'lipstick']
White	['person', 'flower pot', 'head cabbage', 'cream', 'diaper']
White	['corkscrew', 'person', 'dumbbell', 'bowl', 'croquet ball']
White	['person', 'microwave', 'cup or mug', 'dishwasher', 'washer']
White	['person', 'watercraft', 'purse', 'backpack', 'bench']
White	['person', 'swine', 'maillot', 'brassiere', 'camel']
White	['person', 'cream', 'miniskirt', 'skunk', 'cocktail shaker']
White	['person', 'swimming trunks', 'artichoke', 'car', 'cocktail shaker']
White	['person', 'porcupine', 'miniskirt', 'bench', 'traffic light']
White	['trumpet', 'trombone', 'person', 'french horn', 'chime']
White	['person', 'stove', 'coffee maker', 'golfcart', 'table']
White	['person', 'baby bed', 'diaper', 'band aid', 'purse']
White	['person', 'face powder', 'diaper', 'lipstick', 'hair spray']
White	['person', 'hat with a wide brim', 'face powder', 'balance beam', 'bathing cap']
White	['person', 'frying pan', 'punching bag', 'helmet', 'neck brace']
White	['person', 'dumbbell', 'pencil sharpener', 'digital clock', 'purse']
White	['person', 'bathing cap', 'hat with a wide brim', 'plastic bag', 'computer mouse']
White	['person', 'isopod', 'neck brace', 'porcupine', 'rubber eraser']
White	['person', 'maillot', 'brassiere', 'stethoscope', 'diaper']
White	['person', 'rubber eraser', 'bagel', 'chair', 'swimming trunks']
White	['hippopotamus', 'person', 'plastic bag', 'band aid', 'cream']
White	['person', 'hammer', 'drum', 'purse', 'maraca']
White	['person', 'balance beam', 'miniskirt', 'snowplow', 'traffic light']
White	['person', 'motorcycle', 'guitar', 'hammer', 'car']
White	['person', 'bathing cap', 'car', 'skunk', 'apple']
White	['person', 'power drill', 'punching bag', 'purse', 'screwdriver']
White	['person', 'mushroom', 'maraca', 'rugby ball', 'baseball']
White	['person', 'golf ball', 'hotdog', 'rubber eraser', 'snowplow']
White	['person', 'bagel', 'tie', 'head cabbage', 'harmonica']
White	['person', 'bathing cap', 'head cabbage', 'plastic bag', 'pomegranate']
White	['person', 'hat with a wide brim', 'dog', 'lobster', 'tennis ball']
White	['person', 'band aid', 'iPod', 'remote control', 'syringe']
White	['person', 'racket', 'backpack', 'table', 'dumbbell']
White	['person', 'chair', 'stretcher', 'binder', 'ruler']
White	['person', 'face powder', 'punching bag', 'maillot', 'dumbbell']
White	['person', 'chair', 'bow', 'waffle iron', 'face powder']
White	['person', 'stethoscope', 'plate rack', 'purse', 'croquet ball']
White	['person', 'harmonica', 'neck brace', 'tape player', 'face powder']
White	['person', 'neck brace', 'hair spray', 'salt or pepper shaker', 'ladle']
White	['bathing cap', 'person', 'hat with a wide brim', 'lizard', 'band aid']
White	['person', 'otter', 'swine', 'camel', 'monkey']
White	['person', 'iPod', 'stretcher', 'pretzel', 'brassiere']
White	['person', 'bathing cap', 'plastic bag', 'pretzel', 'flute']
White	['person', 'bird', 'fig', 'plastic bag', 'rabbit']
White	['person', 'face powder', 'neck brace', 'bagel', 'hair dryer']
White	['person', 'lipstick', 'brassiere', 'purse', 'strawberry']
White	['person', 'pizza', 'apple', 'baby bed', 'hotdog']
White	['person', 'hippopotamus', 'horse', 'dog', 'table']
White	['person', 'computer keyboard', 'laptop', 'table', 'cream']
White	['person', 'microphone', 'baseball', 'hair spray', 'hair dryer']
White	['person', 'stretcher', 'watercraft', 'sofa', 'bench']
White	['person', 'diaper', 'mushroom', 'miniskirt', 'violin']
White	['person', 'cello', 'miniskirt', 'chair', 'stethoscope']
White	['person', 'miniskirt', 'tie', 'maillot', 'swimming trunks']
White	['plastic bag', 'diaper', 'baby bed', 'face powder', 'brassiere']
White	['person', 'hammer', 'hair dryer', 'bagel', 'sofa']
White	['person', 'face powder', 'rubber eraser', 'band aid', 'cream']
White	['person', 'bathing cap', 'miniskirt', 'band aid', 'purse']
White	['hat with a wide brim', 'person', 'plastic bag', 'frying pan', 'french horn']
White	['tie', 'stethoscope', 'dumbbell', 'person', 'maraca']
White	['person', 'spatula', 'swine', 'hamster', 'screwdriver']
White	['person', 'isopod', 'skunk', 'bathing cap', 'rubber eraser']
White	['person', 'table', 'cello', 'pencil box', 'bagel']
White	['person', 'neck brace', 'porcupine', 'face powder', 'hamster']
White	['person', 'porcupine', 'antelope', 'face powder', 'tick']
White	['person', 'tape player', 'remote control', 'can opener', 'neck brace']
White	['person', 'tv or monitor', 'bench', 'backpack', 'car']
White	['person', 'sofa', 'table', 'mushroom', 'guitar']
White	['person', 'maillot', 'face powder', 'miniskirt', 'axe']
White	['person', 'bicycle', 'racket', 'motorcycle', 'stethoscope']
White	['person', 'table', 'sofa', 'cocktail shaker', 'bell pepper']
White	['person', 'dog', 'domestic cat', 'hamster', 'ladle']
White	['person', 'dog', 'tie', 'volleyball', 'golf ball']
White	['person', 'lipstick', 'strawberry', 'bagel', 'tick']
White	['person', 'cucumber', 'bow', 'ladle', 'band aid']
White	['person', 'watercraft', 'drum', 'rugby ball', 'bowl']
White	['computer keyboard', 'person', 'sofa', 'baby bed', 'brassiere']
White	['person', 'hat with a wide brim', 'axe', 'dumbbell', 'crutch']
White	['person', 'antelope', 'backpack', 'snake', 'axe']
White	['person', 'diaper', 'plastic bag', 'power drill', 'miniskirt']
White	['person', 'brassiere', 'diaper', 'neck brace', 'lizard']
White	['person', 'neck brace', 'band aid', 'trumpet', 'microphone']
White	['person', 'washer', 'tie', 'baby bed', 'strainer']
White	['person', 'miniskirt', 'maillot', 'face powder', 'perfume']
White	['swimming trunks', 'person', 'diaper', 'stove', 'backpack']
White	['person', 'neck brace', 'pretzel', 'hair spray', 'microphone']
White	['person', 'face powder', 'brassiere', 'remote control', 'cream']
White	['person', 'helmet', 'dog', 'ladle', 'mushroom']
White	['person', 'ladle', 'bookshelf', 'harmonica', 'hair dryer']
White	['person', 'brassiere', 'centipede', 'maillot', 'starfish']
White	['person', 'plastic bag', 'bathing cap', 'face powder', 'baby bed']
White	['bowl', 'apple', 'purse', 'dumbbell', 'person']
White	['person', 'beaker', 'lobster', 'cello', 'tie']
White	['person', 'tie', 'guitar', 'plate rack', 'dumbbell']
White	['person', 'elephant', 'table', 'horse', 'basketball']
White	['person', 'water bottle', 'camel', 'cream', 'rubber eraser']
White	['person', 'lobster', 'bow tie', 'sunglasses', 'maraca']
White	['person', 'syringe', 'hair dryer', 'sunglasses', 'rubber eraser']
White	['person', 'bathing cap', 'popsicle', 'swimming trunks', 'puck']
White	['person', 'flute', 'plate rack', 'strawberry', 'laptop']
White	['person', 'harp', 'horse', 'jellyfish', 'band aid']
White	['person', 'trumpet', 'guitar', 'tie', 'printer']
White	['person', 'stethoscope', 'brassiere', 'piano', 'violin']
White	['person', 'hair spray', 'sunglasses', 'backpack', 'flower pot']
White	['person', 'neck brace', 'rubber eraser', 'iPod', 'puck']
White	['dog', 'person', 'ski', 'backpack', 'watercraft']
White	['person', 'maillot', 'face powder', 'miniskirt', 'axe']
White	['person', 'dog', 'pretzel', 'table', 'pineapple']
White	['person', 'hat with a wide brim', 'laptop', 'microphone', 'hair spray']
White	['person', 'saxophone', 'guitar', 'backpack', 'purse']
White	['person', 'sofa', 'pencil sharpener', 'seal', 'maillot']
White	['person', 'guitar', 'flute', 'oboe', 'dumbbell']
White	['person', 'starfish', 'bagel', 'swimming trunks', 'bowl']
White	['person', 'brassiere', 'swimming trunks', 'strawberry', 'sofa']
White	['person', 'tie', 'bow tie', 'bookshelf', 'goldfish']
White	['hat with a wide brim', 'person', 'centipede', 'isopod', 'bathing cap']
White	['person', 'face powder', 'cream', 'plastic bag', 'binder']
White	['person', 'syringe', 'hair spray', 'harp', 'lipstick']
White	['person', 'miniskirt', 'lamp', 'screwdriver', 'face powder']
White	['person', 'face powder', 'band aid', 'baby bed', 'lipstick']
White	['person', 'swimming trunks', 'maillot', 'french horn', 'rubber eraser']
White	['person', 'rugby ball', 'volleyball', 'racket', 'strawberry']
White	['person', 'washer', 'coffee maker', 'snowplow', 'face powder']
White	['person', 'lemon', 'hotdog', 'bowl', 'orange']
White	['person', 'chair', 'crutch', 'guitar', 'vacuum']
White	['person', 'jellyfish', 'hat with a wide brim', 'table', 'rubber eraser']
White	['person', 'rabbit', 'hair spray', 'hotdog', 'domestic cat']
